,UID,SITE_ID,STATE,DATE_COL,Ammonia,Chlorophyll A,Dissolved Inorganic Nitrogen,Dissolved Inorganic Phosphate,Dissolved Silica,Nitrate,Nitrate/Nitrite,Nitrite,Nitrogen Particulate,Phosphorus Particulate,Total Dissolved Nitrogen,Total Dissolved Phosphorus,Total Kjeldahl Nitrogen,Total Nitrogen,Total Phosphorus,WTBDY_NM,EPA_REG,NCA_REGION,STATION_DEPTH
966,1898,NCCAGL10-GLBA10-023,MI,9/14/2010,0.002,1.56,0.028,0.004,,,0.026,,,,,,,0.3625,0.00397625,Lake Michigan,5,Great Lakes,1.9
967,1899,NCCAGL10-GLBA10-028,MI,8/11/2010,0.006,12.89,0.013,0.007,,,0.007,,,,,,,0.7,0.01958125,Lake Huron,5,Great Lakes,2.9
968,1900,NCCAGL10-GLBA10-029,MI,9/26/2010,0.004,0.82,0.364,0.005,,,0.36,,,,,,,0.37375,0.002335,Lake Superior,5,Great Lakes,3.3
969,1901,NCCAGL10-GLBA10-034,MI,9/21/2010,0.001,1.27,0.342,0.004,,,0.341,,,,,,,0.39,0.00442,Lake Superior,5,Great Lakes,0.7
970,1902,NCCAGL10-GLBA10-044,MI,8/12/2010,0.019,4.29,0.026,0.003,,,0.007,,,,,,,0.91,0.0273425,Lake Huron,5,Great Lakes,0.4
971,1903,NCCAGL10-GLBA10-045,MI,9/21/2010,0.0,1.51,0.326,0.004,,,0.326,,,,,,,0.36625,0.00329625,Lake Superior,5,Great Lakes,27.4
972,1904,NCCAGL10-GLBA10-046,WI,8/24/2010,0.014,1.4,0.147,0.001,,,0.133,,,,,,,0.375,0.00633,Lake Michigan,5,Great Lakes,7.9
973,1905,NCCAGL10-GLBA10-057,WI,8/26/2010,0.003,3.26,0.022,0.004,,,0.019,,,,,,,0.3725,0.01342,Lake Michigan,5,Great Lakes,3.0
974,1906,NCCAGL10-GLBA10-061,MI,9/22/2010,0.005,1.09,0.359,0.005,,,0.354,,,,,,,0.375,0.0,Lake Superior,5,Great Lakes,14.3
975,1907,NCCAGL10-GLBA10-066,MI,9/26/2010,0.004,1.42,0.361,0.006,,,0.357,,,,,,,0.3725,0.0038675,Lake Superior,5,Great Lakes,14.1
976,1908,NCCAGL10-GLBA10-076,MI,8/10/2010,0.001,11.48,0.01,0.01,,,0.009,,,,,,,0.71,0.01925375,Lake Huron,5,Great Lakes,2.0
977,1909,NCCAGL10-GLBA10-077,MI,9/27/2010,0.001,1.01,0.355,0.006,,,0.354,,,,,,,0.36375,0.002355,Lake Superior,5,Great Lakes,3.7
978,1910,NCCAGL10-GLBA10-089,WI,8/29/2010,0.003,41.24,0.005,0.008,,,0.002,,,,,,,1.38,0.0980475,Lake Michigan,5,Great Lakes,0.7
979,1911,NCCAGL10-GLBA10-098,MI,9/27/2010,0.006,1.38,0.365,0.005,,,0.359,,,,,,,0.37375,0.003175,Lake Superior,5,Great Lakes,31.8
980,1912,NCCAGL10-GLBA10-106,WI,8/30/2010,0.003,49.64,0.003,0.014,,,0.0,,,,,,,1.345,0.1736125,Lake Michigan,5,Great Lakes,0.5
981,1913,NCCAGL10-GLBA10-108,MI,8/18/2010,0.004,13.0,0.004,0.002,,,0.0,,,,,,,0.76125,0.0355875,Lake Huron,5,Great Lakes,2.6
982,1914,NCCAGL10-GLBA10-109,MI,9/23/2010,0.008,1.18,0.372,0.006,,,0.364,,,,,,,0.39,0.00345,Lake Superior,5,Great Lakes,6.9
983,1915,NCCAGL10-GLBA10-114,WI,9/14/2010,0.002,0.98,0.367,0.005,,,0.365,,,,,,,0.50125,0.0,Lake Superior,5,Great Lakes,5.6
984,1916,NCCAGL10-GLBA10-121,WI,8/28/2010,0.005,3.42,0.057,0.003,,,0.052,,,,,,,0.36625,0.00976875,Lake Michigan,5,Great Lakes,10.0
985,1917,NCCAGL10-GLBA10-125,MI,9/23/2010,0.004,1.55,0.348,0.007,,,0.344,,,,,,,0.375,0.00371125,Lake Superior,5,Great Lakes,12.3
986,1918,NCCAGL10-GLBA10-126,WI,8/23/2010,0.011,1.41,0.124,0.002,,,0.113,,,,,,,0.37625,0.00887,Lake Michigan,5,Great Lakes,3.7
987,1919,NCCAGL10-GLBA10-130,MI,9/22/2010,0.002,0.99,0.348,0.004,,,0.346,,,,,,,0.38375,0.0031675,Lake Superior,5,Great Lakes,11.3
988,1920,NCCAGL10-GLBA10-135,MI,9/15/2010,0.002,2.182368,0.036,0.003,,,0.034,,,,,,,0.27375,0.00614375,Lake Michigan,5,Great Lakes,1.7
989,1921,NCCAGL10-GLBA10-140,MI,8/17/2010,0.002,12.6,0.002,0.002,,,0.0,,,,,,,1.03875,0.0367825,Lake Huron,5,Great Lakes,1.9
990,1922,NCCAGL10-GLBA10-142,WI,8/25/2010,0.089,5.0478,0.194,0.002,,,0.105,,,,,,,0.613,0.01725625,Lake Michigan,5,Great Lakes,0.8
991,1923,NCCAGL10-GLBA10-152,MI,8/16/2010,0.012,2.75,0.116,0.017,,,0.104,,,,,,,0.5,0.040635,Lake Huron,5,Great Lakes,0.2
992,1924,NCCAGL10-GLBA10-157,MI,9/24/2010,0.002,1.4,0.364,0.005,,,0.362,,,,,,,0.38,0.00295875,Lake Superior,5,Great Lakes,17.5
993,1925,NCCAGL10-GLBA10-161,MI,8/19/2010,0.024,8.49,0.031,0.003,,,0.007,,,,,,,0.755,0.02210875,Lake Huron,5,Great Lakes,2.9
994,1926,NCCAGL10-GLBA10-168,WI,8/27/2010,0.003,3.03,0.008,0.001,,,0.005,,,,,,,0.3125,0.0075875,Lake Michigan,5,Great Lakes,1.6
995,1927,NCCAGL10-GLBA10-173,MI,9/28/2010,0.003,2.13,0.32,0.007,,,0.317,,,,,,,0.455,0.0161625,Lake Superior,5,Great Lakes,2.6
996,2148,NCCAGL10-GLBA10-146,WI,9/19/2010,0.005,0.36,0.382,0.005,,,0.377,,,,,,,0.385,0.00360625,Lake Superior,5,Great Lakes,22.0
997,2149,NCCAGL10-GLBA10-134,WI,8/21/2010,0.063,2.15,0.361,0.019,,,0.298,,,,,,,0.92625,0.0524575,Lake Superior,5,Great Lakes,8.5
998,2150,NCCAGL10-GLBA10-118,WI,8/22/2010,0.046,3.28,0.214,0.024,,,0.168,,,,,,,1.06125,0.06306625,Lake Superior,5,Great Lakes,1.4
999,2151,NCCAGL10-GLBA10-082,WI,9/18/2010,0.005,0.52,0.38,0.004,,,0.375,,,,,,,0.41,0.00394,Lake Superior,5,Great Lakes,17.4
1000,2152,NCCAGL10-GLBA10-006,WI,9/17/2010,0.006,0.55,0.383,0.004,,,0.377,,,,,,,0.41,0.00402125,Lake Superior,5,Great Lakes,24.4
1001,2153,NCCAGL10-GLBA10-038,MN,8/23/2010,0.074,1.55,0.228,0.023,,,0.154,,,,,,,1.085,0.06370375,Lake Superior,5,Great Lakes,11.5
1002,2154,NCCAGL10-GLBA10-050,WI,9/16/2010,0.003,0.91,0.371,0.004,,,0.368,,,,,,,0.41375,0.00395875,Lake Superior,5,Great Lakes,3.4
1003,2316,NCCA10-SCRT-10129,SC,8/3/2010,0.008,30.36,0.015,0.013,,,0.007,,,,,,,0.765,0.072210625,MINIM CREEK,4,East Coast,3.5
1004,2320,NCCA10-SCRO-10378,SC,8/18/2010,0.098,,0.144,0.072,,,0.046,,,,,,,0.6375,0.115305,St. Helena Sound,4,East Coast,2.5
1005,2321,NCCA10-SCRO-10389,SC,8/17/2010,0.1,,0.12,0.083,,,0.02,,,,,,,0.66375,0.1490675,Broad River,4,East Coast,2.0
1006,2322,NCCA10-SCRT-10133,SC,8/11/2010,0.032,7.5,0.193,0.058,,,0.161,,,,,,,0.96,0.0952675,Savanna River,4,East Coast,6.0
1007,2323,NCCA10-SCRO-10382,SC,8/10/2010,0.012,8.13,0.03,0.026,,,0.018,,,,,,,0.38625,0.06495875,Broad River,4,East Coast,7.9
1008,2324,NCCA10-SCRT-10121,SC,8/10/2010,0.034,11.66,0.053,0.055,,,0.019,,,,,,,0.5725,0.102951,Broad River,4,East Coast,1.5
1009,2325,NCCA10-SCRT-10116,SC,8/4/2010,0.009,8.96,0.027,0.023,,,0.018,,,,,,,0.424375,0.067285,Charleston Harbor,4,East Coast,3.5
1010,2326,NCCA10-SCRO-10376,SC,8/4/2010,0.023,12.03,0.043,0.036,,,0.02,,,,,,,0.460625,0.0758,Sewee Bay,4,East Coast,5.5
1011,2327,NCCA10-SCRO-10380,SC,8/3/2010,0.063,17.47,0.301,0.033,,,0.238,,,,,,,0.865,0.073774375,WINYAH BAY,4,East Coast,2.5
1012,2328,NCCA10-SCRO-10375,SC,7/21/2010,0.0,7.56,0.027,0.038,,,0.027,,,,,,,0.47625,0.06908625,St. Helena Sound,4,East Coast,3.2
1013,2329,NCCA10-SCRO-10379,SC,7/20/2010,0.003,11.91,0.027,0.037,,,0.024,,,,,,,0.54,0.0690975,South Edisto River,4,East Coast,3.0
1014,2330,NCCA10-SCRT-10123,SC,7/20/2010,0.004,14.89,0.031,0.062,,,0.027,,,,,,,0.765,0.15603625,South Edisto River,4,East Coast,1.0
1015,2331,NCCA10-SCRT-10132,SC,7/14/2010,0.017,12.14,0.112,0.085,,,0.095,,,,,,,0.57,0.1448675,Charleston Harbor,4,East Coast,2.0
1016,2332,NCCA10-SCRO-10388,SC,7/14/2010,0.041,6.57,0.08,0.033,,,0.039,,,,,,,0.4225,0.05718,Stono River,4,East Coast,2.5
1017,2333,NCCA10-SCRT-10131,SC,7/27/2010,0.0,16.15,0.092,0.062,,,0.092,,,,,,,0.82,0.1334325,St. Helena Sound,4,East Coast,8.1
1018,2334,NCCA10-SCRO-10390,SC,7/28/2010,0.018,17.52,0.047,0.078,,,0.029,,,,,,,0.7,0.14606875,St. Helena Sound,4,East Coast,3.1
1019,2335,NCCA10-SCRO-10387,SC,7/27/2010,0.009,9.57,0.034,0.045,,,0.025,,,,,,,0.81625,0.17148625,St. Helena Sound,4,East Coast,4.0
1020,2336,NCCA10-SCRT-10127,SC,7/13/2010,0.041,9.1,0.053,0.031,,,0.012,,,,,,,0.6425,0.1726375,Stono River,4,East Coast,1.1
1021,2337,NCCA10-SCRT-10119,SC,7/21/2010,0.023,13.6,0.049,0.058,,,0.026,,,,,,,0.65625,0.1113175,St. Helena Sound,4,East Coast,2.9
1022,2338,NCCA10-SCRT-10115,SC,7/28/2010,0.021,15.61,0.051,0.056,,,0.03,,,,,,,0.62,0.13684125,JOHNSON CREEK,4,East Coast,4.6
1023,16475,NCCA10-1039,NH,6/24/2010,0.0,4.77,0.01,0.015,,,0.005,0.0,,,,,,0.295,0.05,Great Bay,1,East Coast,1.9
1024,16488,NCCA10-1042,NH,6/22/2010,0.015,21.67,0.18,0.02,,,0.165,0.015,,,,,,1.055,0.095,Great Bay,1,East Coast,1.0
1025,16522,NCCAGL10-1106,MI,5/26/2010,0.003,0.46,0.217,0.0,,,0.214,,,,,,,0.3325,0.0,Lake Huron,5,Great Lakes,6.4
1026,16523,NCCAGL10-1095,MI,5/26/2010,0.011,0.66,0.236,0.003,,,0.225,,,,,,,0.3625,0.0,Lake Huron,5,Great Lakes,4.0
1027,16524,NCCAGL10-1083,MI,5/22/2010,0.002,0.84,0.345,0.006,,,0.343,,,,,,,0.478125,0.0,Lake Michigan,5,Great Lakes,8.5
1028,16525,NCCAGL10-1091,MI,5/26/2010,0.004,5.04,0.805,0.0,,,0.801,,,,,,,1.369,0.016185,Lake Huron,5,Great Lakes,3.0
1029,16526,NCCAGL10-1085,MI,5/22/2010,0.002,1.22,0.382,0.008,,,0.38,,,,,,,0.520625,0.0,Lake Michigan,5,Great Lakes,24.6
1030,16527,NCCAGL10-1090,MI,5/21/2010,0.003,2.94,0.521,0.007,,,0.518,,,,,,,0.671875,0.00335,Lake Michigan,5,Great Lakes,10.5
1031,16567,NCCAGL10-1114,MI,5/25/2010,0.017,0.44,0.252,0.0,,,0.235,,,,,,,0.455,0.0,Lake Huron,5,Great Lakes,3.1
1032,16568,NCCAGL10-1120,MI,5/26/2010,0.008,0.56,0.29,0.004,,,0.282,,,,,,,0.47875,0.004044,Lake Huron,5,Great Lakes,4.9
1033,16569,NCCAGL10-1135,MI,5/27/2010,0.005,0.48688,0.189,0.0,,,0.184,,,,,,,0.28375,0.0,Lake Huron,5,Great Lakes,3.6
1034,16570,NCCAGL10-1133,MI,5/27/2010,0.001,0.47,0.251,0.0,,,0.25,,,,,,,0.36375,0.0,Lake Huron,5,Great Lakes,8.5
1035,16617,NCCAGL10-1008,MI,6/10/2010,0.001,0.85,0.348,0.005,,,0.347,,,,,,,0.37125,0.005065,Lake Superior,5,Great Lakes,21.5
1036,16618,NCCAGL10-1015,MI,6/7/2010,0.002,0.83,0.351,0.005,,,0.349,,,,,,,0.36,0.00575125,Lake Superior,5,Great Lakes,13.0
1037,16619,NCCAGL10-1034,MI,6/23/2010,0.001,0.64,0.337,0.009,,,0.336,,,,,,,0.388125,0.0,Lake Superior,5,Great Lakes,19.5
1038,16620,NCCAGL10-1139,NY,7/7/2010,0.001,6.37,0.145,0.003,,,0.144,,,,,,,0.41,0.00705875,Lake Erie,2,Great Lakes,18.0
1039,16621,NCCAGL10-1142,NY,7/9/2010,0.007,17.69,0.147,0.003,,,0.14,,,,,,,0.41125,0.0076275,Lake Erie,2,Great Lakes,14.2
1040,16622,NCCAGL10-1148,MI,6/18/2010,0.036,8.02,0.474,0.011,,,0.438,,,,,,,0.71125,0.04071625,Lake Erie,5,Great Lakes,4.0
1041,16623,NCCAGL10-1169,OH,6/28/2010,0.007,144.63,2.562,0.008,,,2.555,,,,,,,4.025,0.19339875,Lake Erie,5,Great Lakes,1.6
1042,16624,NCCAGL10-GLBA10-015,MI,6/15/2010,0.005,1.31,0.262,0.005,,,0.257,,,,,,,0.36125,0.00253125,Lake Michigan,5,Great Lakes,24.4
1043,16625,NCCAGL10-GLBA10-043,MI,6/22/2010,0.012,0.4,0.263,0.007,,,0.251,,,,,,,0.339375,0.0,Lake Michigan,5,Great Lakes,8.9
1044,16626,NCCAGL10-GLBA10-047,MI,6/20/2010,0.004,1.1,0.216,0.007,,,0.212,,,,,,,0.3675,0.0,Lake Michigan,5,Great Lakes,3.1
1045,16627,NCCAGL10-GLBA10-059,MI,6/19/2010,0.003,0.56,0.267,0.007,,,0.264,,,,,,,0.36625,0.0,Lake Michigan,5,Great Lakes,1.7
1046,16644,NCCA10-1148,NC,6/14/2010,0.005,32.67,0.005,0.006,,,0.0,,,,,,,0.995,0.0550625,Corrituck Sound,4,East Coast,2.0
1047,16645,NCCA10-1147,NC,6/15/2010,0.005,7.68,0.014,0.017,,,0.009,,,,,,,0.39,0.042959,Batchelor Bay,4,East Coast,1.6
1048,16646,NCCA10-1145,NC,6/8/2010,0.003,16.78,0.015,0.014,,,0.012,,,,,,,0.64875,0.04773625,Pamlico River,4,East Coast,4.7
1049,16647,NCCA10-1142,NC,6/7/2010,0.003,13.8,0.014,0.014,,,0.011,,,,,,,0.63875,0.04081625,Pamlico River,4,East Coast,5.0
1050,16648,NCCA10-1139,NC,6/15/2010,0.003,11.14,0.003,0.013,,,0.0,,,,,,,0.42875,0.03963625,Albermarle Sound,4,East Coast,5.9
1051,16649,NCCA10-1134,NC,6/2/2010,0.004,8.96,0.015,0.007,,,0.011,,,,,,,0.54125,0.04322125,Rose Bay,4,East Coast,1.7
1052,16650,NCCA10-1680,FL,6/9/2010,0.002,7.15,0.041,0.004,,,0.039,,,,,,,0.43,0.03129125,Sarasota Bay,4,Gulf Coast,1.05
1053,16651,NCCA10-1676,FL,6/8/2010,0.003,9.38,0.041,0.008,,,0.038,,,,,,,0.4775,0.02232375,St. Joseph Sound,4,Gulf Coast,2.73
1054,16652,NCCA10-1673,FL,6/10/2010,0.001,2.77,0.035,0.046,,,0.034,,,,,,,0.28,0.051395,Tampa Bay,4,Gulf Coast,7.68
1055,16653,NCCA10-1669,FL,6/9/2010,0.003,8.15,0.036,0.096,,,0.033,,,,,,,0.4475,0.13118375,Manatee River,4,Gulf Coast,2.1
1056,16654,NCCA10-1670,FL,6/10/2010,0.001,1.45,0.04,0.023,,,0.039,,,,,,,0.21875,0.0295125,Tampa Bay,4,Gulf Coast,6.79
1057,16655,NCCAGL10-GLBA10-127,MI,6/21/2010,0.006,1.91,0.2,0.006,,,0.194,,,,,,,0.395,0.0,Lake Michigan,5,Great Lakes,0.5
1058,16656,NCCAGL10-GLBA10-139,MI,6/22/2010,0.009,0.39,0.27,0.007,,,0.261,,,,,,,0.339375,0.0,Lake Michigan,5,Great Lakes,6.3
1059,16657,NCCAGL10-GLBA10-155,MI,6/14/2010,0.013,1.6,0.278,0.008,,,0.265,,,,,,,0.4,0.00862125,Lake Michigan,5,Great Lakes,3.5
1060,16658,NCCAGL10-GLBA10-167,MI,6/18/2010,0.008,0.84,0.271,0.007,,,0.263,,,,,,,0.3975,0.0,Lake Michigan,5,Great Lakes,33.2
1061,16668,NCCAGL10-1116,MI,6/1/2010,0.004,0.63,0.213,0.0,,,0.209,,,,,,,0.295,0.0,Lake Huron,5,Great Lakes,14.5
1062,16669,NCCAGL10-1100,MI,6/1/2010,0.0,1.15,0.222,0.0,,,0.222,,,,,,,0.31125,0.0,Lake Huron,5,Great Lakes,17.0
1063,16671,NCCAGL10-1096,MI,6/6/2010,0.01,0.22,0.212,0.003,,,0.202,,,,,,,0.3,0.00406125,Lake Huron,5,Great Lakes,2.2
1064,16672,NCCAGL10-1093,MI,6/5/2010,0.003,0.53,0.234,0.003,,,0.231,,,,,,,0.31375,0.00312375,Lake Huron,5,Great Lakes,24.2
1065,16673,NCCAGL10-1084,MI,6/3/2010,0.007,0.19,0.211,0.004,,,0.204,,,,,,,0.30125,0.002885,Lake Michigan,5,Great Lakes,7.6
1066,16674,NCCAGL10-1079,MI,6/5/2010,0.007,1.07,0.122,0.004,,,0.115,,,,,,,0.27,0.006465,Lake Michigan,5,Great Lakes,4.6
1067,16675,NCCAGL10-1077,MI,6/3/2010,0.005,0.55,0.111,0.003,,,0.106,,,,,,,0.25375,0.00385875,Lake Michigan,5,Great Lakes,5.0
1068,16676,NCCAGL10-1074,MI,6/4/2010,0.004,1.09,0.143,0.003,,,0.139,,,,,,,0.28875,0.0045325,Lake Michigan,5,Great Lakes,13.5
1069,16677,NCCAGL10-1058,MI,6/2/2010,0.003,0.24,0.16,0.003,,,0.157,,,,,,,0.3125,0.0,Lake Michigan,5,Great Lakes,15.3
1070,16678,NCCAGL10-1051,MI,6/2/2010,0.003,1.14,0.134,0.002,,,0.131,,,,,,,0.26375,0.0,Lake Michigan,5,Great Lakes,12.0
1071,16679,NCCAGL10-1043,MI,6/11/2010,0.001,1.01,0.345,0.005,,,0.344,,,,,,,0.36,0.0,Lake Superior,5,Great Lakes,21.6
1072,16680,NCCAGL10-1040,MI,6/16/2010,0.004,4.24,0.22,0.007,,,0.216,,,,,,,0.38875,0.00714125,Lake Superior,5,Great Lakes,11.6
1073,16681,NCCAGL10-1037,MI,6/7/2010,0.0,0.79,0.345,0.004,,,0.345,,,,,,,0.37125,0.004535,Lake Superior,5,Great Lakes,29.5
1074,16682,NCCAGL10-1035,MI,6/8/2010,0.001,0.79,0.347,0.005,,,0.346,,,,,,,0.35875,0.0046025,Lake Superior,5,Great Lakes,22.0
1075,16683,NCCAGL10-1030,MI,6/10/2010,0.001,0.87,0.348,0.005,,,0.347,,,,,,,0.35875,0.00493875,Lake Superior,5,Great Lakes,18.9
1076,16684,NCCAGL10-1027,MI,6/14/2010,0.001,0.55,0.347,0.005,,,0.346,,,,,,,0.3625,0.0,Lake Superior,5,Great Lakes,17.8
1077,16685,NCCAGL10-1024,MI,6/9/2010,0.0,1.72,0.351,0.005,,,0.351,,,,,,,0.36875,0.00594,Lake Superior,5,Great Lakes,11.1
1078,16686,NCCAGL10-1021,MI,6/9/2010,0.001,0.72,0.35,0.005,,,0.349,,,,,,,0.365,0.00416875,Lake Superior,5,Great Lakes,19.8
1079,16687,NCCAGL10-1018,MI,6/8/2010,0.002,0.9,0.339,0.005,,,0.337,,,,,,,0.35375,0.00520875,Lake Superior,5,Great Lakes,7.0
1080,16688,NCCAGL10-1012,MI,6/11/2010,0.001,0.8,0.351,0.005,,,0.35,,,,,,,0.36375,0.0,Lake Superior,5,Great Lakes,16.2
1081,16689,NCCAGL10-1010,MI,6/14/2010,0.001,0.68,0.343,0.005,,,0.342,,,,,,,0.37375,0.0,Lake Superior,5,Great Lakes,15.7
1082,16690,NCCAGL10-1004,MI,6/7/2010,0.0,1.2,0.341,0.005,,,0.341,,,,,,,0.3875,0.006505,Lake Superior,5,Great Lakes,2.7
1083,16691,NCCA10-2114,CA,6/30/2010,0.0,3.99,0.009,0.028,,,0.009,,,,,,,0.27625,0.048341125,San Diego Bay,9,West Coast,2.5
1084,16692,NCCA10-2110,CA,6/30/2010,0.0,2.54,0.009,0.027,,,0.009,,,,,,,0.348125,0.07834525,San Diego Bay,9,West Coast,0.8
1085,16693,NCCA10-1116,CA,6/30/2010,0.0,3.58,0.009,0.029,,,0.009,,,,,,,0.258125,0.04658925,San Diego Bay,9,West Coast,2.2
1086,16694,NCCA10-1112,CA,6/30/2010,0.002,2.06,0.012,0.031,,,0.01,,,,,,,0.23225,0.046254125,San Diego Bay,9,West Coast,0.8
1087,16727,NCCAGL10-GLBA10-123,MI,6/18/2010,0.003,0.75,0.26,0.007,,,0.257,,,,,,,0.38,0.0,Lake Michigan,5,Great Lakes,0.6
1088,16728,NCCAGL10-NPS09-005,MI,6/25/2010,0.005,2.27,0.235,0.013,,,0.23,,,,,,,0.437625,0.00624925,Lake Michigan,5,Great Lakes,2.3
1089,16729,NCCAGL10-GLBA10-111,MI,6/16/2010,0.01,1.11,0.25,0.004,,,0.24,,,,,,,0.36125,0.0,Lake Michigan,5,Great Lakes,31.2
1090,16730,NCCA10-1115,CA,6/29/2010,0.017,2.11,0.028,0.034,,,0.011,,,,,,,0.213,0.04412725,San Diego Bay,9,West Coast,4.1
1091,16731,NCCA10-1108,CA,6/29/2010,0.016,2.19,0.028,0.033,,,0.012,,,,,,,0.22875,0.04182125,San Diego Bay,9,West Coast,4.8
